2025. 06. 18. 23:01:12 : Starting Network Model Serivice...
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000005000000b5).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000005000000b6).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000005000000b7).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000006000000b5).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000006000000b6).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000006000000b7).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000001000000be).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000001000000bf).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000001000000c0).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000002000000fd).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000002000000fe).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000002000000ff).
2025. 06. 18. 23:01:12 : Inserting entity with GID (0000000200000100).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000003000000fd).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000003000000fe).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000003000000ff).
2025. 06. 18. 23:01:12 : Inserting entity with GID (0000000300000100).
2025. 06. 18. 23:01:12 : Inserting entity with GID (000000040000007f).
2025. 06. 18. 23:01:12 : Inserting entity with GID (0000000400000080).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000005000000b8).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000005000000b9).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000005000000ba).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000006000000b8).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000006000000b9).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000006000000ba).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000001000000c1).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000001000000c2).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000001000000c3).
2025. 06. 18. 23:01:12 : Inserting entity with GID (0000000200000101).
2025. 06. 18. 23:01:12 : Inserting entity with GID (0000000200000102).
2025. 06. 18. 23:01:12 : Inserting entity with GID (0000000200000103).
2025. 06. 18. 23:01:12 : Inserting entity with GID (0000000200000104).
2025. 06. 18. 23:01:12 : Inserting entity with GID (0000000300000101).
2025. 06. 18. 23:01:12 : Inserting entity with GID (0000000300000102).
2025. 06. 18. 23:01:12 : Inserting entity with GID (0000000300000103).
2025. 06. 18. 23:01:12 : Inserting entity with GID (0000000300000104).
2025. 06. 18. 23:01:12 : Inserting entity with GID (0000000400000081).
2025. 06. 18. 23:01:12 : Inserting entity with GID (0000000400000082).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000005000000bb).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000005000000bc).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000005000000bd).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000006000000bb).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000006000000bc).
2025. 06. 18. 23:01:12 : Inserting entity with GID (00000006000000bd).
2025. 06. 18. 23:01:14 : The communication object, System.ServiceModel.ServiceHost, cannot be used for communication because it is in the Faulted state.
2025. 06. 18. 23:01:14 : NetworkModelService failed.
2025. 06. 18. 23:01:14 :    at System.ServiceModel.Channels.CommunicationObject.Close(TimeSpan timeout)
   at System.ServiceModel.Channels.CommunicationObject.Close()
   at FTN.Services.NetworkModelService.NetworkModelService.CloseHosts() in D:\Fakultet\IV godina\modeli pod\PROJEKAT\Projekat\MPPM\ModelLabsProjekat\ModelLabs\NetworkModelService\NetworkModelService.cs:line 90
   at FTN.Services.NetworkModelService.NetworkModelService.Dispose() in D:\Fakultet\IV godina\modeli pod\PROJEKAT\Projekat\MPPM\ModelLabsProjekat\ModelLabs\NetworkModelService\NetworkModelService.cs:line 28
   at FTN.Services.NetworkModelService.Program.Main(String[] args) in D:\Fakultet\IV godina\modeli pod\PROJEKAT\Projekat\MPPM\ModelLabsProjekat\ModelLabs\NetworkModelService\ServiceHost\NetworkModelServiceSelfHost\Program.cs:line 25
